# time (sec)	countrate
  3152.3125      696.000
  3152.4375      1032.00
  3152.5625      1312.00
  3152.6875      1288.00
  3152.8125      1608.00
  3152.9375      2136.00
  3153.0625      3328.00
  3153.1875      1648.00
  3153.3125      1664.00
  3153.4375      616.000
  3153.5625      720.000
  3153.6875      1240.00
  3153.8125      1288.00
  3153.9375      1192.00
  3154.0625      1648.00
  3154.1875      2312.00
  3154.3125      3104.00
  3154.4375      2024.00
  3154.5625      1392.00
  3154.6875      760.000
  3154.8125      888.000
  3154.9375      1256.00
  3155.0625      1368.00
  3155.1875      1080.00
  3155.3125      1208.00
  3155.4375      1880.00
  3155.5625      3600.00
  3155.6875      1832.00
  3155.8125      1696.00
  3155.9375      744.000
  3156.0625      864.000
  3156.1875      1256.00
  3156.3125      976.000
  3156.4375      1200.00
  3156.5625      1232.00
  3156.6875      3040.00
  3156.8125      3424.00
  3156.9375      2048.00
  3157.0625      1080.00
  3157.1875      768.000
  3157.3125      888.000
  3157.4375      1080.00
  3157.5625      1504.00
  3157.6875      1432.00
  3157.8125      1552.00
  3157.9375      3432.00
  3158.0625      3872.00
  3158.1875      2040.00
  3158.3125      856.000
  3158.4375      768.000
  3158.5625      792.000
  3158.6875      1192.00
  3158.8125      1384.00
  3158.9375      1144.00
  3159.0625      1680.00
  3159.1875      3504.00
  3159.3125      3704.00
  3159.4375      2056.00
  3159.5625      968.000
  3159.6875      888.000
  3159.8125      992.000
  3159.9375      960.000
  3160.0625      1200.00
  3160.1875      1072.00
  3160.3125      1768.00
  3160.4375      2920.00
  3160.5625      2320.00
  3160.6875      1528.00
  3160.8125      736.000
  3160.9375      656.000
  3161.0625      1024.00
  3161.1875      1208.00
  3161.3125      1184.00
  3161.4375      976.000
  3161.5625      1224.00
  3161.6875      2944.00
  3161.8125      2408.00
  3161.9375      1592.00
  3162.0625      1000.00
  3162.1875      752.000
  3162.3125      768.000
  3162.4375      896.000
  3162.5625      1232.00
  3162.6875      1240.00
  3162.8125      1992.00
  3162.9375      2640.00
  3163.0625      2256.00
  3163.1875      1944.00
  3163.3125      1008.00
  3163.4375      816.000
  3163.5625      1400.00
  3163.6875      1120.00
  3163.8125      1232.00
  3163.9375      1176.00
  3164.0625      2248.00
  3164.1875      3320.00
  3164.3125      2680.00
  3164.4375      1944.00
  3164.5625      912.000
  3164.6875      808.000
  3164.8125      1240.00
  3164.9375      1256.00
  3165.0625      1072.00
  3165.1875      1144.00
  3165.3125      2480.00
  3165.4375      3728.00
  3165.5625      2232.00
  3165.6875      2352.00
  3165.8125      848.000
  3165.9375      1144.00
  3166.0625      1224.00
  3166.1875      1136.00
  3166.3125      984.000
  3166.4375      1112.00
  3166.5625      2288.00
  3166.6875      2896.00
  3166.8125      1856.00
  3166.9375      1960.00
  3167.0625      656.000
  3167.1875      1208.00
  3167.3125      1128.00
  3167.4375      1048.00
  3167.5625      1472.00
  3167.6875      1160.00
  3167.8125      2776.00
  3167.9375      3696.00
  3168.0625      2432.00
  3168.1875      2248.00
  3168.3125      768.000
  3168.4375      1048.00
  3168.5625      1104.00
  3168.6875      1512.00
  3168.8125      2176.00
  3168.9375      1392.00
  3169.0625      3288.00
  3169.1875      3840.00
  3169.3125      2504.00
  3169.4375      2496.00
  3169.5625      888.000
  3169.6875      1688.00
  3169.8125      1136.00
  3169.9375      1408.00
  3170.0625      1424.00
  3170.1875      1576.00
  3170.3125      3096.00
  3170.4375      3520.00
  3170.5625      2224.00
  3170.6875      1304.00
  3170.8125      1040.00
  3170.9375      1120.00
  3171.0625      1024.00
  3171.1875      1328.00
  3171.3125      1240.00
  3171.4375      1208.00
  3171.5625      2664.00
  3171.6875      2144.00
  3171.8125      1544.00
  3171.9375      1480.00
  3172.0625      648.000
  3172.1875      1144.00
  3172.3125      1208.00
  3172.4375      1248.00
  3172.5625      1368.00
  3172.6875      1992.00
  3172.8125      3088.00
  3172.9375      2576.00
  3173.0625      1864.00
  3173.1875      1744.00
  3173.3125      624.000
  3173.4375      992.000
  3173.5625      1320.00
  3173.6875      1352.00
  3173.8125      1176.00
  3173.9375      1464.00
  3174.0625      3120.00
  3174.1875      2392.00
  3174.3125      2024.00
  3174.4375      1960.00
  3174.5625      768.000
  3174.6875      1392.00
  3174.8125      1144.00
  3174.9375      1160.00
  3175.0625      1080.00
  3175.1875      1848.00
  3175.3125      2648.00
  3175.4375      2152.00
  3175.5625      1984.00
  3175.6875      1360.00
  3175.8125      792.000
  3175.9375      1384.00
  3176.0625      1072.00
  3176.1875      1120.00
  3176.3125      976.000
  3176.4375      2200.00
  3176.5625      2376.00
  3176.6875      1720.00
  3176.8125      1672.00
  3176.9375      848.000
  3177.0625      768.000
  3177.1875      1360.00
  3177.3125      992.000
  3177.4375      1032.00
  3177.5625      1168.00
  3177.6875      2528.00
  3177.8125      2720.00
  3177.9375      2288.00
  3178.0625      2200.00
  3178.1875      1032.00
  3178.3125      968.000
  3178.4375      1448.00
  3178.5625      1232.00
  3178.6875      1224.00
  3178.8125      1336.00
  3178.9375      2592.00
  3179.0625      4000.00
  3179.1875      2552.00
  3179.3125      2408.00
  3179.4375      808.000
  3179.5625      888.000
  3179.6875      1328.00
  3179.8125      1200.00
  3179.9375      1592.00
  3180.0625      1840.00
  3180.1875      2880.00
  3180.3125      3680.00
  3180.4375      2192.00
  3180.5625      1184.00
  3180.6875      912.000
  3180.8125      1256.00
  3180.9375      1176.00
  3181.0625      1080.00
  3181.1875      1232.00
  3181.3125      1152.00
  3181.4375      2992.00
  3181.5625      3440.00
  3181.6875      1624.00
  3181.8125      1360.00
  3181.9375      872.000
  3182.0625      1176.00
  3182.1875      1144.00
  3182.3125      1160.00
  3182.4375      1456.00
  3182.5625      1504.00
  3182.6875      2216.00
  3182.8125      2976.00
  3182.9375      1336.00
  3183.0625      1936.00
  3183.1875      688.000
  3183.3125      864.000
  3183.4375      848.000
  3183.5625      1120.00
  3183.6875      1216.00
  3183.8125      1408.00
  3183.9375      3016.00
  3184.0625      3600.00
  3184.1875      2392.00
  3184.3125      2016.00
  3184.4375      792.000
  3184.5625      1232.00
  3184.6875      1440.00
  3184.8125      1224.00
  3184.9375      1656.00
  3185.0625      1328.00
  3185.1875      3104.00
  3185.3125      2680.00
  3185.4375      2144.00
  3185.5625      1128.00
  3185.6875      800.000
  3185.8125      1184.00
  3185.9375      1296.00
  3186.0625      1112.00
  3186.1875      1208.00
  3186.3125      1512.00
  3186.4375      3360.00
  3186.5625      2896.00
  3186.6875      2088.00
  3186.8125      1264.00
  3186.9375      752.000
  3187.0625      1400.00
  3187.1875      1288.00
  3187.3125      1568.00
  3187.4375      1784.00
  3187.5625      2672.00
  3187.6875      4144.00
  3187.8125      2816.00
  3187.9375      2008.00
  3188.0625      800.000
  3188.1875      1008.00
  3188.3125      1600.00
  3188.4375      1240.00
  3188.5625      1240.00
  3188.6875      1032.00
  3188.8125      2216.00
  3188.9375      4024.00
  3189.0625      2800.00
  3189.1875      2432.00
  3189.3125      920.000
  3189.4375      848.000
  3189.5625      1536.00
  3189.6875      1040.00
  3189.8125      1120.00
  3189.9375      1032.00
  3190.0625      2288.00
  3190.1875      3360.00
  3190.3125      2424.00
  3190.4375      2136.00
  3190.5625      712.000
  3190.6875      832.000
  3190.8125      1336.00
  3190.9375      792.000
  3191.0625      1120.00
  3191.1875      1784.00
  3191.3125      2648.00
  3191.4375      3048.00
  3191.5625      1784.00
  3191.6875      2192.00
  3191.8125      696.000
  3191.9375      760.000
  3192.0625      1432.00
  3192.1875      800.000
  3192.3125      1088.00
  3192.4375      1392.00
  3192.5625      3128.00
  3192.6875      3288.00
  3192.8125      2120.00
  3192.9375      1240.00
  3193.0625      784.000
  3193.1875      864.000
  3193.3125      1648.00
  3193.4375      1232.00
  3193.5625      1456.00
  3193.6875      1184.00
  3193.8125      2504.00
  3193.9375      3104.00
  3194.0625      1632.00
  3194.1875      944.000
  3194.3125      808.000
  3194.4375      840.000
  3194.5625      1096.00
  3194.6875      1136.00
  3194.8125      1896.00
  3194.9375      1624.00
  3195.0625      2488.00
  3195.1875      3216.00
  3195.3125      2048.00
  3195.4375      1480.00
  3195.5625      696.000
  3195.6875      1160.00
  3195.8125      1400.00
  3195.9375      1392.00
  3196.0625      1536.00
  3196.1875      1520.00
  3196.3125      3008.00
  3196.4375      3256.00
  3196.5625      1792.00
  3196.6875      1720.00
  3196.8125      776.000
  3196.9375      736.000
  3197.0625      1136.00
  3197.1875      1160.00
  3197.3125      1168.00
  3197.4375      1240.00
  3197.5625      2872.00
  3197.6875      2600.00
  3197.8125      1952.00
  3197.9375      1600.00
  3198.0625      696.000
  3198.1875      1112.00
  3198.3125      1248.00
  3198.4375      976.000
  3198.5625      1152.00
  3198.6875      1848.00
  3198.8125      3120.00
  3198.9375      2912.00
  3199.0625      1576.00
  3199.1875      1584.00
  3199.3125      640.000
  3199.4375      1168.00
  3199.5625      1248.00
  3199.6875      1400.00
  3199.8125      1360.00
  3199.9375      2408.00
  3200.0625      3720.00
  3200.1875      2976.00
  3200.3125      2744.00
  3200.4375      1616.00
  3200.5625      840.000
  3200.6875      792.000
  3200.8125      1000.00
  3200.9375      1176.00
  3201.0625      1496.00
  3201.1875      1448.00
  3201.3125      3168.00
  3201.4375      2312.00
  3201.5625      1912.00
  3201.6875      1288.00
  3201.8125      1000.00
  3201.9375      1280.00
  3202.0625      1056.00
  3202.1875      1648.00
  3202.3125      1528.00
  3202.4375      2720.00
  3202.5625      4320.00
  3202.6875      2792.00
  3202.8125      2256.00
  3202.9375      1264.00
  3203.0625      1240.00
  3203.1875      1016.00
  3203.3125      1184.00
  3203.4375      1280.00
  3203.5625      1296.00
  3203.6875      1552.00
  3203.8125      3008.00
  3203.9375      1824.00
  3204.0625      1000.00
  3204.1875      704.000
  3204.3125      1152.00
  3204.4375      1480.00
  3204.5625      1432.00
  3204.6875      1656.00
  3204.8125      1712.00
  3204.9375      2760.00
  3205.0625      2832.00
  3205.1875      1696.00
  3205.3125      2496.00
  3205.4375      608.000
  3205.5625      792.000
  3205.6875      1024.00
  3205.8125      952.000
  3205.9375      1104.00
  3206.0625      856.000
  3206.1875      2048.00
  3206.3125      2200.00
  3206.4375      1528.00
  3206.5625      2472.00
  3206.6875      760.000
  3206.8125      896.000
  3206.9375      1136.00
  3207.0625      1168.00
  3207.1875      1728.00
  3207.3125      1352.00
  3207.4375      2480.00
  3207.5625      2664.00
  3207.6875      1400.00
  3207.8125      2112.00
  3207.9375      664.000
  3208.0625      1144.00
  3208.1875      856.000
  3208.3125      928.000
  3208.4375      1440.00
  3208.5625      1752.00
  3208.6875      2920.00
  3208.8125      2152.00
  3208.9375      1864.00
  3209.0625      1640.00
  3209.1875      680.000
  3209.3125      1472.00
  3209.4375      1224.00
  3209.5625      1440.00
  3209.6875      1624.00
  3209.8125      1304.00
  3209.9375      3144.00
  3210.0625      2464.00
  3210.1875      1648.00
  3210.3125      1408.00
  3210.4375      624.000
  3210.5625      1104.00
  3210.6875      960.000
  3210.8125      800.000
  3210.9375      1184.00
  3211.0625      1744.00
  3211.1875      2752.00
  3211.3125      2240.00
  3211.4375      2016.00
  3211.5625      1120.00
  3211.6875      592.000
  3211.8125      904.000
  3211.9375      936.000
  3212.0625      1032.00
  3212.1875      1264.00
  3212.3125      1768.00
  3212.4375      2824.00
  3212.5625      2176.00
  3212.6875      2184.00
  3212.8125      976.000
  3212.9375      736.000
  3213.0625      1304.00
  3213.1875      1216.00
  3213.3125      1288.00
  3213.4375      1632.00
  3213.5625      2536.00
  3213.6875      3112.00
  3213.8125      2016.00
  3213.9375      2464.00
  3214.0625      1032.00
  3214.1875      888.000
  3214.3125      1528.00
  3214.4375      1104.00
  3214.5625      1064.00
  3214.6875      1272.00
  3214.8125      2312.00
  3214.9375      3016.00
  3215.0625      2176.00
  3215.1875      2480.00
  3215.3125      768.000
  3215.4375      816.000
  3215.5625      1144.00
  3215.6875      1272.00
  3215.8125      1240.00
  3215.9375      1328.00
  3216.0625      2736.00
  3216.1875      3712.00
  3216.3125      2760.00
  3216.4375      2664.00
  3216.5625      904.000
  3216.6875      1296.00
  3216.8125      848.000
  3216.9375      1128.00
  3217.0625      1568.00
  3217.1875      1520.00
  3217.3125      2720.00
  3217.4375      4432.00
  3217.5625      2144.00
  3217.6875      2512.00
  3217.8125      760.000
  3217.9375      1168.00
  3218.0625      1240.00
  3218.1875      1128.00
  3218.3125      1368.00
  3218.4375      1008.00
  3218.5625      2448.00
  3218.6875      2584.00
  3218.8125      1624.00
  3218.9375      1856.00
  3219.0625      784.000
  3219.1875      1016.00
  3219.3125      984.000
  3219.4375      1024.00
  3219.5625      1032.00
  3219.6875      1152.00
  3219.8125      2528.00
  3219.9375      2344.00
  3220.0625      1728.00
  3220.1875      1272.00
  3220.3125      792.000
  3220.4375      1120.00
  3220.5625      1160.00
  3220.6875      944.000
  3220.8125      1624.00
  3220.9375      1520.00
  3221.0625      2528.00
  3221.1875      2008.00
  3221.3125      1976.00
  3221.4375      1336.00
  3221.5625      880.000
  3221.6875      1744.00
  3221.8125      1128.00
  3221.9375      1224.00
  3222.0625      1032.00
  3222.1875      1600.00
  3222.3125      3216.00
  3222.4375      2704.00
  3222.5625      1632.00
  3222.6875      1056.00
  3222.8125      832.000
  3222.9375      1456.00
  3223.0625      1136.00
  3223.1875      1184.00
  3223.3125      1176.00
  3223.4375      1488.00
  3223.5625      2944.00
  3223.6875      2296.00
  3223.8125      2144.00
  3223.9375      1704.00
  3224.0625      856.000
  3224.1875      1192.00
  3224.3125      784.000
  3224.4375      1224.00
  3224.5625      872.000
  3224.6875      1432.00
  3224.8125      2664.00
  3224.9375      2368.00
  3225.0625      1792.00
  3225.1875      736.000
  3225.3125      736.000
  3225.4375      1464.00
  3225.5625      984.000
  3225.6875      1424.00
  3225.8125      1448.00
  3225.9375      2024.00
  3226.0625      3584.00
  3226.1875      2584.00
  3226.3125      2400.00
  3226.4375      832.000
  3226.5625      824.000
  3226.6875      1144.00
  3226.8125      1176.00
  3226.9375      1032.00
  3227.0625      1312.00
  3227.1875      1744.00
  3227.3125      2872.00
  3227.4375      1816.00
  3227.5625      1064.00
  3227.6875      600.000
  3227.8125      920.000
  3227.9375      1360.00
  3228.0625      1448.00
  3228.1875      1640.00
  3228.3125      1200.00
  3228.4375      2568.00
  3228.5625      2880.00
  3228.6875      1904.00
  3228.8125      2344.00
  3228.9375      800.000
  3229.0625      880.000
  3229.1875      1248.00
  3229.3125      864.000
  3229.4375      792.000
  3229.5625      1072.00
  3229.6875      2512.00
  3229.8125      2720.00
  3229.9375      1680.00
  3230.0625      1888.00
  3230.1875      536.000
  3230.3125      1336.00
  3230.4375      1248.00
  3230.5625      920.000
  3230.6875      808.000
  3230.8125      1080.00
  3230.9375      3136.00
  3231.0625      4096.00
  3231.1875      1824.00
  3231.3125      1808.00
  3231.4375      864.000
  3231.5625      1704.00
  3231.6875      1416.00
  3231.8125      1024.00
  3231.9375      960.000
  3232.0625      1176.00
  3232.1875      3264.00
  3232.3125      2552.00
  3232.4375      1960.00
  3232.5625      1360.00
  3232.6875      624.000
  3232.8125      1256.00
  3232.9375      1096.00
  3233.0625      1024.00
  3233.1875      888.000
  3233.3125      1464.00
  3233.4375      3512.00
  3233.5625      3272.00
  3233.6875      2200.00
  3233.8125      2440.00
  3233.9375      752.000
  3234.0625      1088.00
  3234.1875      1112.00
  3234.3125      1200.00
  3234.4375      1056.00
  3234.5625      1832.00
  3234.6875      3088.00
  3234.8125      3296.00
  3234.9375      2344.00
  3235.0625      1664.00
  3235.1875      784.000
  3235.3125      1080.00
  3235.4375      992.000
  3235.5625      1072.00
  3235.6875      856.000
  3235.8125      1392.00
  3235.9375      2208.00
  3236.0625      2200.00
  3236.1875      1736.00
  3236.3125      1064.00
  3236.4375      704.000
  3236.5625      1664.00
  3236.6875      912.000
  3236.8125      1048.00
  3236.9375      1048.00
  3237.0625      1840.00
  3237.1875      2864.00
  3237.3125      2224.00
  3237.4375      1448.00
  3237.5625      952.000
  3237.6875      928.000
  3237.8125      1680.00
  3237.9375      1040.00
  3238.0625      1048.00
  3238.1875      832.000
  3238.3125      1600.00
  3238.4375      3496.00
  3238.5625      2512.00
  3238.6875      1968.00
  3238.8125      640.000
  3238.9375      936.000
  3239.0625      1704.00
  3239.1875      1496.00
  3239.3125      1760.00
  3239.4375      1152.00
  3239.5625      2424.00
  3239.6875      3864.00
  3239.8125      2672.00
  3239.9375      1888.00
  3240.0625      752.000
  3240.1875      856.000
  3240.3125      1560.00
  3240.4375      1104.00
  3240.5625      992.000
  3240.6875      1040.00
  3240.8125      2200.00
  3240.9375      2384.00
  3241.0625      1488.00
  3241.1875      1512.00
  3241.3125      720.000
  3241.4375      952.000
  3241.5625      1504.00
  3241.6875      1328.00
  3241.8125      1632.00
  3241.9375      1296.00
  3242.0625      2616.00
  3242.1875      2648.00
  3242.3125      1360.00
  3242.4375      968.000
  3242.5625      608.000
  3242.6875      688.000
  3242.8125      1296.00
  3242.9375      904.000
  3243.0625      1200.00
  3243.1875      1192.00
  3243.3125      2624.00
  3243.4375      3056.00
  3243.5625      2424.00
  3243.6875      1176.00
  3243.8125      776.000
  3243.9375      1360.00
  3244.0625      1800.00
  3244.1875      1080.00
  3244.3125      1544.00
  3244.4375      1216.00
  3244.5625      3192.00
  3244.6875      2896.00
  3244.8125      1904.00
  3244.9375      1560.00
  3245.0625      752.000
  3245.1875      1072.00
  3245.3125      784.000
  3245.4375      1152.00
  3245.5625      1360.00
  3245.6875      2408.00
  3245.8125      3120.00
  3245.9375      2904.00
  3246.0625      2576.00
  3246.1875      1400.00
  3246.3125      680.000
  3246.4375      872.000
  3246.5625      1160.00
  3246.6875      1056.00
  3246.8125      864.000
  3246.9375      1616.00
  3247.0625      2928.00
  3247.1875      2880.00
  3247.3125      2104.00
  3247.4375      1592.00
  3247.5625      672.000
  3247.6875      984.000
  3247.8125      1216.00
  3247.9375      1352.00
  3248.0625      1184.00
  3248.1875      1800.00
  3248.3125      3656.00
  3248.4375      3032.00
  3248.5625      2728.00
  3248.6875      1024.00
  3248.8125      728.000
  3248.9375      920.000
  3249.0625      928.000
  3249.1875      1248.00
  3249.3125      1080.00
  3249.4375      2264.00
  3249.5625      2792.00
  3249.6875      2208.00
  3249.8125      2272.00
  3249.9375      768.000
  3250.0625      672.000
  3250.1875      976.000
  3250.3125      952.000
  3250.4375      1784.00
  3250.5625      1656.00
  3250.6875      2144.00
  3250.8125      2432.00
  3250.9375      1904.00
  3251.0625      1896.00
  3251.1875      720.000
  3251.3125      1104.00
  3251.4375      1424.00
  3251.5625      1232.00
  3251.6875      1216.00
  3251.8125      1344.00
  3251.9375      2000.00
  3252.0625      3072.00
  3252.1875      2048.00
  3252.3125      2216.00
  3252.4375      976.000
  3252.5625      1640.00
  3252.6875      1408.00
  3252.8125      1216.00
  3252.9375      2216.00
  3253.0625      1560.00
  3253.1875      3040.00
  3253.3125      4664.00
  3253.4375      2648.00
  3253.5625      2384.00
  3253.6875      776.000
  3253.8125      1280.00
  3253.9375      1056.00
  3254.0625      1216.00
  3254.1875      1416.00
  3254.3125      1496.00
  3254.4375      3648.00
  3254.5625      4072.00
  3254.6875      2216.00
  3254.8125      1736.00
  3254.9375      816.000
  3255.0625      1712.00
  3255.1875      1552.00
  3255.3125      1240.00
  3255.4375      1712.00
  3255.5625      1536.00
  3255.6875      2608.00
  3255.8125      2872.00
  3255.9375      1520.00
  3256.0625      1184.00
  3256.1875      504.000
  3256.3125      1096.00
  3256.4375      784.000
  3256.5625      808.000
  3256.6875      1104.00
  3256.8125      1312.00
  3256.9375      2656.00
  3257.0625      3096.00
  3257.1875      1912.00
  3257.3125      1448.00
  3257.4375      736.000
  3257.5625      944.000
  3257.6875      1024.00
  3257.8125      1064.00
  3257.9375      1248.00
  3258.0625      1568.00
  3258.1875      3008.00
  3258.3125      2696.00
  3258.4375      1880.00
  3258.5625      1320.00
  3258.6875      736.000
  3258.8125      1408.00
  3258.9375      1080.00
  3259.0625      1296.00
  3259.1875      1248.00
  3259.3125      2344.00
  3259.4375      3904.00
  3259.5625      2968.00
  3259.6875      1520.00
  3259.8125      1296.00
  3259.9375      784.000
  3260.0625      1496.00
  3260.1875      1000.00
  3260.3125      1024.00
  3260.4375      1232.00
  3260.5625      2104.00
  3260.6875      4000.00
  3260.8125      3184.00
  3260.9375      2200.00
  3261.0625      840.000
  3261.1875      800.000
  3261.3125      1304.00
  3261.4375      1360.00
  3261.5625      1592.00
  3261.6875      1616.00
  3261.8125      1976.00
  3261.9375      2960.00
  3262.0625      1992.00
  3262.1875      2048.00
  3262.3125      1008.00
  3262.4375      712.000
  3262.5625      1080.00
  3262.6875      1176.00
  3262.8125      1248.00
  3262.9375      1264.00
  3263.0625      3008.00
  3263.1875      3776.00
  3263.3125      2272.00
  3263.4375      1976.00
  3263.5625      904.000
  3263.6875      1000.00
  3263.8125      1592.00
  3263.9375      1016.00
  3264.0625      1240.00
  3264.1875      1152.00
  3264.3125      2864.00
  3264.4375      3840.00
  3264.5625      1880.00
  3264.6875      2304.00
  3264.8125      840.000
  3264.9375      936.000
  3265.0625      1160.00
  3265.1875      920.000
  3265.3125      1176.00
  3265.4375      1216.00
  3265.5625      2000.00
  3265.6875      3296.00
  3265.8125      1944.00
  3265.9375      2360.00
  3266.0625      1104.00
  3266.1875      912.000
  3266.3125      1208.00
  3266.4375      1088.00
  3266.5625      1512.00
  3266.6875      1288.00
  3266.8125      2904.00
  3266.9375      3648.00
  3267.0625      2080.00
  3267.1875      2568.00
  3267.3125      792.000
  3267.4375      944.000
  3267.5625      1208.00
  3267.6875      1000.00
  3267.8125      1088.00
  3267.9375      864.000
  3268.0625      2736.00
  3268.1875      3016.00
  3268.3125      1840.00
  3268.4375      1784.00
  3268.5625      792.000
  3268.6875      1296.00
  3268.8125      1368.00
  3268.9375      1232.00
  3269.0625      1448.00
  3269.1875      1368.00
  3269.3125      3000.00
  3269.4375      2992.00
  3269.5625      1992.00
  3269.6875      1824.00
  3269.8125      816.000
  3269.9375      952.000
  3270.0625      1024.00
  3270.1875      936.000
  3270.3125      1056.00
  3270.4375      1344.00
  3270.5625      2888.00
  3270.6875      3208.00
  3270.8125      2160.00
  3270.9375      1456.00
  3271.0625      768.000
  3271.1875      976.000
  3271.3125      1400.00
  3271.4375      1248.00
  3271.5625      1568.00
  3271.6875      1712.00
  3271.8125      3536.00
  3271.9375      2704.00
  3272.0625      1640.00
  3272.1875      1424.00
  3272.3125      600.000
  3272.4375      904.000
  3272.5625      1024.00
  3272.6875      1096.00
  3272.8125      1272.00
  3272.9375      2640.00
  3273.0625      3112.00
  3273.1875      2624.00
  3273.3125      2000.00
  3273.4375      776.000
  3273.5625      888.000
  3273.6875      1080.00
  3273.8125      1288.00
  3273.9375      1360.00
  3274.0625      1776.00
  3274.1875      2304.00
  3274.3125      2896.00
  3274.4375      2688.00
  3274.5625      2176.00
  3274.6875      1528.00
  3274.8125      976.000
  3274.9375      1120.00
  3275.0625      1128.00
  3275.1875      1496.00
  3275.3125      1664.00
  3275.4375      2312.00
  3275.5625      3824.00
  3275.6875      2624.00
  3275.8125      1216.00
  3275.9375      736.000
  3276.0625      912.000
  3276.1875      1032.00
  3276.3125      1096.00
  3276.4375      1072.00
  3276.5625      1296.00
  3276.6875      2320.00
  3276.8125      3240.00
  3276.9375      1584.00
  3277.0625      2248.00
  3277.1875      800.000
  3277.3125      1192.00
  3277.4375      1080.00
  3277.5625      1048.00
  3277.6875      1264.00
  3277.8125      1040.00
  3277.9375      2496.00
  3278.0625      3256.00
  3278.1875      2008.00
  3278.3125      1728.00
  3278.4375      776.000
  3278.5625      1608.00
  3278.6875      1280.00
  3278.8125      1840.00
  3278.9375      1352.00
  3279.0625      1184.00
  3279.1875      3088.00
  3279.3125      3056.00
  3279.4375      1568.00
  3279.5625      1984.00
  3279.6875      680.000
  3279.8125      1672.00
  3279.9375      888.000
  3280.0625      1472.00
  3280.1875      1672.00
  3280.3125      1224.00
  3280.4375      2496.00
  3280.5625      3296.00
  3280.6875      1952.00
  3280.8125      1384.00
  3280.9375      808.000
  3281.0625      1360.00
  3281.1875      1112.00
  3281.3125      864.000
  3281.4375      1872.00
  3281.5625      1488.00
  3281.6875      3208.00
  3281.8125      3672.00
  3281.9375      1808.00
  3282.0625      1368.00
  3282.1875      664.000
  3282.3125      1520.00
  3282.4375      968.000
  3282.5625      1064.00
  3282.6875      1104.00
  3282.8125      1472.00
  3282.9375      3392.00
  3283.0625      2648.00
  3283.1875      1712.00
  3283.3125      1000.00
  3283.4375      776.000
  3283.5625      1368.00
  3283.6875      848.000
  3283.8125      1112.00
  3283.9375      1216.00
  3284.0625      1848.00
  3284.1875      2792.00
  3284.3125      2160.00
  3284.4375      1520.00
  3284.5625      1240.00
  3284.6875      728.000
  3284.8125      1096.00
  3284.9375      1096.00
  3285.0625      1160.00
  3285.1875      1144.00
  3285.3125      1928.00
  3285.4375      2672.00
  3285.5625      2120.00
  3285.6875      1368.00
  3285.8125      1336.00
  3285.9375      904.000
  3286.0625      1208.00
  3286.1875      1240.00
  3286.3125      1280.00
  3286.4375      1208.00
  3286.5625      2816.00
  3286.6875      4232.00
  3286.8125      2864.00
  3286.9375      2328.00
  3287.0625      1200.00
  3287.1875      992.000
  3287.3125      1664.00
  3287.4375      1192.00
  3287.5625      1544.00
  3287.6875      1192.00
  3287.8125      2704.00
  3287.9375      3856.00
  3288.0625      2552.00
  3288.1875      1328.00
  3288.3125      736.000
  3288.4375      1344.00
  3288.5625      1496.00
  3288.6875      960.000
  3288.8125      1144.00
  3288.9375      1240.00
  3289.0625      1920.00
  3289.1875      3280.00
  3289.3125      2352.00
  3289.4375      1880.00
  3289.5625      880.000
  3289.6875      1408.00
  3289.8125      1440.00
  3289.9375      1504.00
  3290.0625      1824.00
  3290.1875      1408.00
  3290.3125      2832.00
  3290.4375      3544.00
  3290.5625      1984.00
  3290.6875      1832.00
  3290.8125      480.000
  3290.9375      896.000
  3291.0625      1848.00
  3291.1875      936.000
  3291.3125      1200.00
  3291.4375      1192.00
  3291.5625      2544.00
  3291.6875      3336.00
  3291.8125      1776.00
  3291.9375      1576.00
  3292.0625      704.000
  3292.1875      1296.00
  3292.3125      1344.00
  3292.4375      1152.00
  3292.5625      1152.00
  3292.6875      1112.00
  3292.8125      2640.00
  3292.9375      3240.00
  3293.0625      1944.00
  3293.1875      1272.00
  3293.3125      664.000
  3293.4375      1136.00
  3293.5625      1176.00
  3293.6875      1360.00
  3293.8125      1776.00
  3293.9375      1520.00
  3294.0625      2880.00
  3294.1875      3360.00
  3294.3125      2128.00
  3294.4375      1976.00
  3294.5625      776.000
  3294.6875      1176.00
  3294.8125      1440.00
  3294.9375      1352.00
  3295.0625      1360.00
  3295.1875      1776.00
  3295.3125      3528.00
  3295.4375      2808.00
  3295.5625      2216.00
  3295.6875      2128.00
  3295.8125      808.000
  3295.9375      912.000
  3296.0625      1568.00
  3296.1875      1448.00
  3296.3125      1848.00
  3296.4375      2152.00
  3296.5625      3392.00
  3296.6875      2400.00
  3296.8125      1472.00
  3296.9375      1040.00
  3297.0625      736.000
  3297.1875      1160.00
  3297.3125      1256.00
  3297.4375      1504.00
  3297.5625      1176.00
  3297.6875      2192.00
  3297.8125      3296.00
  3297.9375      2816.00
  3298.0625      1712.00
  3298.1875      920.000
  3298.3125      992.000
  3298.4375      1168.00
  3298.5625      1312.00
  3298.6875      1400.00
  3298.8125      1232.00
  3298.9375      2400.00
  3299.0625      2960.00
  3299.1875      2296.00
  3299.3125      2144.00
  3299.4375      968.000
  3299.5625      928.000
  3299.6875      1088.00
  3299.8125      888.000
  3299.9375      1160.00
  3300.0625      1040.00
  3300.1875      2328.00
